feature_name,internal_standard,raw_data_filename,time_stamp,batch,sample_type,precursor_mz,product_mz,collision_energy,polarity,rt_apex,area,height,FWHM,rt_int_start,rt_int_end
21-deoxycortisol D8,21-deoxycortisol D8,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,355.300,319.200,15.0,+,3.464,395032.9,65431.0,0.095,3.288,3.629
21-deoxycortisol D8,21-deoxycortisol D8,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,355.300,319.200,15.0,+,3.476,406493.6,64261.1,0.099,3.288,3.617
21-deoxycortisol D8,21-deoxycortisol D8,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,355.300,319.200,15.0,+,3.476,368655.7,61862.6,0.095,3.300,3.617
21-deoxycortisol D8,21-deoxycortisol D8,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,355.300,319.200,15.0,+,3.476,366684.3,62035.9,0.092,3.288,3.606
21-deoxycortisol D8,21-deoxycortisol D8,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,355.300,319.200,15.0,+,3.476,369741.8,60274.5,0.098,3.300,3.629
21-deoxycortisol D8,21-deoxycortisol D8,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,355.300,319.200,15.0,+,3.476,358186.5,58245.7,0.096,3.288,3.629
21-deoxycortisol D8,21-deoxycortisol D8,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,355.300,319.200,15.0,+,3.476,355595.9,58278.9,0.096,3.288,3.606
21-deoxycortisol D8 [QUAL],21-deoxycortisol D8 [QUAL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,355.300,125.100,28.0,+,3.476,114931.4,17901.2,0.101,3.300,3.653
21-deoxycortisol D8 [QUAL],21-deoxycortisol D8 [QUAL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,355.300,125.100,28.0,+,3.464,106785.8,17215.2,0.094,3.288,3.641
21-deoxycortisol D8 [QUAL],21-deoxycortisol D8 [QUAL],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,355.300,125.100,28.0,+,3.476,118254.4,19579.0,0.093,3.288,3.641
21-deoxycortisol D8 [QUAL],21-deoxycortisol D8 [QUAL],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,355.300,125.100,28.0,+,3.464,113425.4,18719.0,0.091,3.288,3.653
21-deoxycortisol D8 [QUAL],21-deoxycortisol D8 [QUAL],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,355.300,125.100,28.0,+,3.476,114012.5,18620.1,0.098,3.288,3.641
21-deoxycortisol D8 [QUAL],21-deoxycortisol D8 [QUAL],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,355.300,125.100,28.0,+,3.476,106255.6,16975.3,0.097,3.300,3.688
21-deoxycortisol D8 [QUAL],21-deoxycortisol D8 [QUAL],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,355.300,125.100,28.0,+,3.464,105018.9,16634.3,0.097,3.288,3.688
21-deoxycortisol D8 [QUAL],21-deoxycortisol D8 [QUAL],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,355.300,125.100,28.0,+,3.476,101759.7,16511.2,0.093,3.300,3.664
21-deoxycortisol D8 [QUAL],21-deoxycortisol D8 [QUAL],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,355.300,125.100,28.0,+,3.476,104485.9,16896.7,0.097,3.288,3.629
21-deoxycortisol D8 [QUAL],21-deoxycortisol D8 [QUAL],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,355.300,125.100,28.0,+,3.464,107071.6,17183.7,0.095,3.288,3.641
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,347.300,43.100,60.0,+,3.513,292522.1,46335.5,0.103,3.336,3.607
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,347.300,43.100,60.0,+,3.513,262589.2,39662.4,0.109,3.336,3.595
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,347.300,43.100,60.0,+,3.513,283250.3,46548.9,0.100,3.348,3.595
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,347.300,43.100,60.0,+,3.501,284284.4,48427.3,0.092,3.324,3.595
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,347.300,43.100,60.0,+,3.513,290529.8,47266.8,0.096,3.336,3.607
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,347.300,43.100,60.0,+,3.501,307773.6,51807.4,0.095,3.348,3.607
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,347.300,43.100,60.0,+,3.501,269953.1,42543.9,0.106,3.324,3.595
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,347.300,43.100,60.0,+,3.513,305176.7,48531.3,0.100,3.336,3.607
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,347.300,43.100,60.0,+,3.501,298728.4,47492.4,0.100,3.348,3.607
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,347.300,43.100,60.0,+,3.513,284219.3,46081.3,0.102,3.348,3.595
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,347.300,121.100,28.0,+,3.512,230389.5,36243.4,0.104,3.336,3.593
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,347.300,121.100,28.0,+,3.512,248593.1,40742.5,0.099,3.326,3.583
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,347.300,121.100,28.0,+,3.512,250226.4,40129.0,0.106,3.326,3.583
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,347.300,121.100,28.0,+,3.501,245881.2,39771.3,0.100,3.326,3.583
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,347.300,121.100,28.0,+,3.512,262882.9,44734.8,0.098,3.326,3.583
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,347.300,121.100,28.0,+,3.512,281456.5,49133.5,0.092,3.326,3.583
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,347.300,121.100,28.0,+,3.501,246762.9,40817.4,0.099,3.326,3.583
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,347.300,121.100,28.0,+,3.501,248094.2,40853.9,0.098,3.326,3.583
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,347.300,121.100,28.0,+,3.512,262279.1,41952.5,0.106,3.326,3.583
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,347.300,121.100,28.0,+,3.512,241758.7,39411.3,0.098,3.326,3.583
Aldosterone,Aldosterone,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,361.200,315.200,20.0,+,2.464,530745.9,75827.6,0.107,2.287,2.687
Aldosterone,Aldosterone,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,361.200,315.200,20.0,+,2.452,586138.8,85108.4,0.107,2.276,2.664
Aldosterone,Aldosterone,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,361.200,315.200,20.0,+,2.464,623358.4,93329.7,0.100,2.287,2.699
Aldosterone,Aldosterone,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,361.200,315.200,20.0,+,2.464,619397.9,85701.2,0.115,2.287,2.687
Aldosterone,Aldosterone,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,361.200,315.200,20.0,+,2.464,569755.8,79839.9,0.109,2.287,2.687
Aldosterone,Aldosterone,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,361.200,315.200,20.0,+,2.452,610260.8,84704.8,0.112,2.287,2.687
Aldosterone,Aldosterone,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,361.200,315.200,20.0,+,2.464,528237.4,71022.2,0.114,2.276,2.687
Aldosterone,Aldosterone,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,361.200,315.200,20.0,+,2.464,612239.9,87635.1,0.107,2.299,2.699
Aldosterone,Aldosterone,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,361.200,315.200,20.0,+,2.464,554176.5,77893.3,0.108,2.287,2.664
Aldosterone,Aldosterone,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,361.200,315.200,20.0,+,2.464,553646.8,78515.0,0.108,2.287,2.687
Aldosterone D4,Aldosterone D4,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,365.200,319.200,20.0,+,2.451,476022.9,69764.9,0.105,2.275,2.804
Aldosterone D4,Aldosterone D4,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,365.200,319.200,20.0,+,2.439,465321.9,64093.0,0.112,2.263,2.792
Aldosterone D4,Aldosterone D4,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,365.200,319.200,20.0,+,2.451,437304.0,58276.4,0.112,2.286,2.804
Aldosterone D4,Aldosterone D4,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,365.200,319.200,20.0,+,2.451,479549.9,69897.2,0.104,2.275,2.792
Aldosterone D4,Aldosterone D4,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,365.200,319.200,20.0,+,2.451,500215.7,73068.4,0.101,2.263,2.792
Aldosterone D4,Aldosterone D4,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,365.200,319.200,20.0,+,2.439,477230.0,66663.1,0.110,2.263,2.792
Aldosterone D4,Aldosterone D4,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,365.200,319.200,20.0,+,2.439,514746.3,75361.7,0.106,2.263,2.792
Aldosterone D4,Aldosterone D4,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,365.200,319.200,20.0,+,2.451,455037.4,62372.0,0.111,2.286,2.804
Aldosterone D4,Aldosterone D4,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,365.200,319.200,20.0,+,2.439,483011.9,66571.2,0.110,2.263,2.792
Aldosterone D4,Aldosterone D4,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,365.200,319.200,20.0,+,2.451,500792.4,70633.4,0.108,2.286,2.792
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,365.200,347.200,16.0,+,2.439,645807.6,88506.4,0.117,2.286,2.675
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,365.200,347.200,16.0,+,2.439,680167.1,95744.6,0.109,2.263,2.663
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,365.200,347.200,16.0,+,2.451,718833.4,103113.8,0.108,2.275,2.675
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,365.200,347.200,16.0,+,2.451,727803.1,105465.0,0.104,2.263,2.675
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,365.200,347.200,16.0,+,2.451,683980.2,98134.5,0.107,2.275,2.663
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,365.200,347.200,16.0,+,2.451,749767.7,104607.2,0.115,2.275,2.675
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,365.200,347.200,16.0,+,2.451,674653.8,90608.8,0.116,2.263,2.651
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,365.200,347.200,16.0,+,2.451,672482.6,93916.2,0.109,2.286,2.675
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,365.200,347.200,16.0,+,2.451,727401.3,105409.4,0.104,2.286,2.663
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,365.200,347.200,16.0,+,2.439,663864.6,91119.5,0.113,2.286,2.686
Aldosterone [QUAL],Aldosterone [QUAL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,361.200,343.100,16.0,+,2.464,1133179.4,166716.1,0.106,2.299,2.664
Aldosterone [QUAL],Aldosterone [QUAL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,361.200,343.100,16.0,+,2.452,1121044.8,158420.7,0.109,2.264,2.652
Aldosterone [QUAL],Aldosterone [QUAL],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,361.200,343.100,16.0,+,2.464,1201813.2,174508.0,0.105,2.276,2.664
Aldosterone [QUAL],Aldosterone [QUAL],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,361.200,343.100,16.0,+,2.464,1220927.4,171346.8,0.112,2.264,2.664
Aldosterone [QUAL],Aldosterone [QUAL],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,361.200,343.100,16.0,+,2.464,1435621.5,212819.3,0.098,2.287,2.652
Aldosterone [QUAL],Aldosterone [QUAL],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,361.200,343.100,16.0,+,2.464,1123262.0,155413.2,0.112,2.276,2.664
Aldosterone [QUAL],Aldosterone [QUAL],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,361.200,343.100,16.0,+,2.452,1260045.0,177945.4,0.111,2.276,2.664
Aldosterone [QUAL],Aldosterone [QUAL],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,361.200,343.100,16.0,+,2.464,1231002.5,176754.0,0.108,2.276,2.664
Aldosterone [QUAL],Aldosterone [QUAL],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,361.200,343.100,16.0,+,2.464,1189090.8,166623.2,0.110,2.276,2.664
Aldosterone [QUAL],Aldosterone [QUAL],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,361.200,343.100,16.0,+,2.452,1256795.8,172577.3,0.115,2.299,2.652
Androstenedione,Androstenedione,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,287.200,97.100,28.0,+,4.258,4796557.0,731921.4,0.098,4.081,4.622
Androstenedione,Androstenedione,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,287.200,97.100,28.0,+,4.258,5238374.5,812530.0,0.098,4.081,4.622
Androstenedione,Androstenedione,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,287.200,97.100,28.0,+,4.258,4647576.0,710768.2,0.101,4.081,4.622
Androstenedione,Androstenedione,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,287.200,97.100,28.0,+,4.246,4494379.0,660752.6,0.100,4.069,4.611
Androstenedione,Androstenedione,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,287.200,97.100,28.0,+,4.258,4529810.0,654057.5,0.103,4.069,4.611
Androstenedione,Androstenedione,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,287.200,97.100,28.0,+,4.269,4283891.0,627423.2,0.102,4.081,4.622
Androstenedione,Androstenedione,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,287.200,97.100,28.0,+,4.246,4488566.0,700713.6,0.092,4.069,4.611
Androstenedione,Androstenedione,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,287.200,97.100,28.0,+,4.258,4473632.5,690687.1,0.097,4.069,4.611
Androstenedione,Androstenedione,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,287.200,97.100,28.0,+,4.258,4711151.5,750439.9,0.092,4.069,4.611
Androstenedione,Androstenedione,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,287.200,97.100,28.0,+,4.246,4564569.0,712491.0,0.095,4.069,4.611
Androstenedione 13C3,Androstenedione 13C3,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,290.200,100.100,29.0,+,4.257,4817232.0,753901.9,0.097,4.080,4.622
Androstenedione 13C3,Androstenedione 13C3,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,290.200,100.100,29.0,+,4.257,4310093.0,611440.5,0.106,4.069,4.610
Androstenedione 13C3,Androstenedione 13C3,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,290.200,100.100,29.0,+,4.257,4541504.5,668725.2,0.103,4.080,4.622
Androstenedione 13C3,Androstenedione 13C3,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,290.200,100.100,29.0,+,4.257,4874231.0,755377.0,0.098,4.069,4.610
Androstenedione 13C3,Androstenedione 13C3,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,290.200,100.100,29.0,+,4.257,4527918.0,677628.6,0.098,4.080,4.622
Androstenedione 13C3,Androstenedione 13C3,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,290.200,100.100,29.0,+,4.269,4930415.0,742718.6,0.098,4.080,4.622
Androstenedione 13C3,Androstenedione 13C3,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,290.200,100.100,29.0,+,4.257,4843096.0,746788.4,0.096,4.069,4.610
Androstenedione 13C3,Androstenedione 13C3,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,290.200,100.100,29.0,+,4.257,4364488.5,653715.9,0.097,4.080,4.622
Androstenedione 13C3,Androstenedione 13C3,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,290.200,100.100,29.0,+,4.245,4490911.0,676570.7,0.099,4.069,4.610
Androstenedione 13C3,Androstenedione 13C3,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,290.200,100.100,29.0,+,4.245,4724063.0,750630.4,0.093,4.069,4.610
Androstenedione 13C3 [QUAL],Androstenedione 13C3 [QUAL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,290.200,112.100,29.0,+,4.269,3208758.2,494338.5,0.094,4.080,4.622
Androstenedione 13C3 [QUAL],Androstenedione 13C3 [QUAL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,290.200,112.100,29.0,+,4.257,2769834.2,400252.2,0.104,4.069,4.610
Androstenedione 13C3 [QUAL],Androstenedione 13C3 [QUAL],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,290.200,112.100,29.0,+,4.257,3026393.2,439244.3,0.106,4.069,4.610
Androstenedione 13C3 [QUAL],Androstenedione 13C3 [QUAL],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,290.200,112.100,29.0,+,4.257,3535492.8,563504.1,0.093,4.069,4.610
Androstenedione 13C3 [QUAL],Androstenedione 13C3 [QUAL],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,290.200,112.100,29.0,+,4.257,3288170.5,512256.2,0.096,4.069,4.610
Androstenedione 13C3 [QUAL],Androstenedione 13C3 [QUAL],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,290.200,112.100,29.0,+,4.257,3221550.2,460509.5,0.105,4.080,4.622
Androstenedione 13C3 [QUAL],Androstenedione 13C3 [QUAL],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,290.200,112.100,29.0,+,4.245,3363260.8,499106.5,0.103,4.057,4.598
Androstenedione 13C3 [QUAL],Androstenedione 13C3 [QUAL],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,290.200,112.100,29.0,+,4.245,3121602.5,483507.6,0.098,4.069,4.598
Androstenedione 13C3 [QUAL],Androstenedione 13C3 [QUAL],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,290.200,112.100,29.0,+,4.245,2968941.5,432687.6,0.103,4.069,4.610
Androstenedione 13C3 [QUAL],Androstenedione 13C3 [QUAL],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,290.200,112.100,29.0,+,4.245,3030076.5,464153.5,0.098,4.069,4.610
Androstenedione [QUAL],Androstenedione [QUAL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,287.200,109.100,28.0,+,4.258,3426835.2,514200.8,0.101,4.081,4.611
Androstenedione [QUAL],Androstenedione [QUAL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,287.200,109.100,28.0,+,4.246,3190808.0,466316.2,0.103,4.069,4.599
Androstenedione [QUAL],Androstenedione [QUAL],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,287.200,109.100,28.0,+,4.258,3432960.5,494324.7,0.106,4.081,4.599
Androstenedione [QUAL],Androstenedione [QUAL],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,287.200,109.100,28.0,+,4.258,3663389.5,540979.9,0.104,4.069,4.599
Androstenedione [QUAL],Androstenedione [QUAL],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,287.200,109.100,28.0,+,4.246,3494483.2,522285.0,0.101,4.069,4.599
Androstenedione [QUAL],Androstenedione [QUAL],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,287.200,109.100,28.0,+,4.258,3596496.0,541055.8,0.102,4.081,4.611
Androstenedione [QUAL],Androstenedione [QUAL],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,287.200,109.100,28.0,+,4.258,3327843.8,503819.5,0.097,4.069,4.575
Androstenedione [QUAL],Androstenedione [QUAL],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,287.200,109.100,28.0,+,4.258,2976681.8,418881.2,0.108,4.069,4.599
Androstenedione [QUAL],Androstenedione [QUAL],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,287.200,109.100,28.0,+,4.258,3450623.5,539660.7,0.095,4.069,4.599
Androstenedione [QUAL],Androstenedione [QUAL],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,287.200,109.100,28.0,+,4.246,3690259.2,569430.1,0.098,4.069,4.564
Corticosterone,Corticosterone,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,347.300,121.100,28.0,+,3.677,752890.3,113312.5,0.099,3.583,3.819
Corticosterone,Corticosterone,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,347.300,121.100,28.0,+,3.666,678446.1,104297.4,0.100,3.583,3.783
Corticosterone,Corticosterone,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,347.300,121.100,28.0,+,3.666,613529.6,91471.2,0.103,3.583,3.783
Corticosterone,Corticosterone,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,347.300,121.100,28.0,+,3.666,596054.0,90369.8,0.098,3.583,3.795
Corticosterone,Corticosterone,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,347.300,121.100,28.0,+,3.666,626854.5,94416.3,0.101,3.572,3.783
Corticosterone,Corticosterone,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,347.300,121.100,28.0,+,3.677,613594.5,96842.7,0.100,3.595,3.783
Corticosterone,Corticosterone,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,347.300,121.100,28.0,+,3.677,632479.7,101339.7,0.098,3.583,3.783
Corticosterone,Corticosterone,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,347.300,121.100,28.0,+,3.677,747278.2,113877.7,0.102,3.583,3.819
Corticosterone,Corticosterone,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,347.300,121.100,28.0,+,3.677,633543.2,95802.4,0.100,3.583,3.807
Corticosterone,Corticosterone,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,347.300,121.100,28.0,+,3.666,676844.9,101034.6,0.102,3.572,3.795
Corticosterone 13C3,Corticosterone 13C3,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,350.200,124.100,28.0,+,3.677,488640.2,73352.9,0.100,3.489,4.018
Corticosterone 13C3,Corticosterone 13C3,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,350.200,124.100,28.0,+,3.665,493885.3,75374.5,0.098,3.477,4.006
Corticosterone 13C3,Corticosterone 13C3,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,350.200,124.100,28.0,+,3.665,480765.1,72283.9,0.101,3.489,3.947
Corticosterone 13C3,Corticosterone 13C3,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,350.200,124.100,28.0,+,3.665,500423.4,73920.7,0.103,3.477,3.959
Corticosterone 13C3,Corticosterone 13C3,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,350.200,124.100,28.0,+,3.677,567064.9,90811.5,0.091,3.489,4.018
Corticosterone 13C3,Corticosterone 13C3,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,350.200,124.100,28.0,+,3.677,538184.9,81297.8,0.102,3.489,4.018
Corticosterone 13C3,Corticosterone 13C3,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,350.200,124.100,28.0,+,3.665,490555.9,76933.7,0.095,3.477,4.006
Corticosterone 13C3,Corticosterone 13C3,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,350.200,124.100,28.0,+,3.665,468454.2,72210.4,0.096,3.489,4.018
Corticosterone 13C3,Corticosterone 13C3,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,350.200,124.100,28.0,+,3.665,502028.5,79898.3,0.093,3.477,3.959
Corticosterone 13C3,Corticosterone 13C3,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,350.200,124.100,28.0,+,3.665,442036.4,67518.3,0.095,3.477,4.006
Corticosterone 13C3 [QUAL],Corticosterone 13C3 [QUAL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,350.200,332.200,16.0,+,3.688,927651.6,142659.1,0.096,3.489,4.018
Corticosterone 13C3 [QUAL],Corticosterone 13C3 [QUAL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,350.200,332.200,16.0,+,3.665,894264.1,138272.6,0.095,3.477,3.994
Corticosterone 13C3 [QUAL],Corticosterone 13C3 [QUAL],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,350.200,332.200,16.0,+,3.677,955510.0,160021.3,0.088,3.489,3.936
Corticosterone 13C3 [QUAL],Corticosterone 13C3 [QUAL],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,350.200,332.200,16.0,+,3.665,868711.6,129882.4,0.101,3.477,3.994
Corticosterone 13C3 [QUAL],Corticosterone 13C3 [QUAL],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,350.200,332.200,16.0,+,3.677,891001.6,135989.0,0.098,3.489,4.006
